,method,dataset,missing_schema,accuracy,balanced_accuracy,f1_score,roc_auc,missing_rate,fold,n_neighbors
141,Naive,Spam,MAR1,0.9108695652173913,0.901780233271946,0.8835227272727273,0.9665290401790133,0.3,3,
142,KNN_hard,Spam,MAR1,0.9021739130434783,0.8878195607833819,0.868421052631579,0.9651676270817244,0.3,3,5.0
143,KNN_proba,Spam,MAR1,0.9043478260869565,0.8905819917226083,0.8717201166180758,0.9648012831937267,0.3,3,5.0
144,EM,Spam,MAR1,0.9065217391304348,0.895285055149607,0.8764367816091954,0.9657517970652885,0.3,3,
145,Oracle,Spam,MAR1,0.9184782608695652,0.9061120022178657,0.8911465892597968,0.9710291292896889,0.3,4,
146,Naive,Spam,MAR1,0.907608695652174,0.8927850056436761,0.8751835535976505,0.9701330719420187,0.3,4,
147,KNN_hard,Spam,MAR1,0.8913043478260869,0.8701261411117052,0.8480243161094225,0.9693112734905641,0.3,4,5.0
148,KNN_proba,Spam,MAR1,0.8891304347826087,0.8678488682944216,0.8449848024316109,0.9670191488940375,0.3,4,5.0
149,EM,Spam,MAR1,0.9054347826086957,0.8895374165825065,0.8714918759231906,0.9698409869502366,0.3,4,
150,Oracle,Spam,MAR2,0.9142236699239956,0.9075505791048313,0.8895104895104895,0.9660534968452857,0.3,0,
151,Naive,Spam,MAR2,0.9142236699239956,0.9075505791048313,0.8895104895104895,0.9640639039466019,0.3,0,
152,KNN_hard,Spam,MAR2,0.9055374592833876,0.8970126484789241,0.8772919605077574,0.9613584525607987,0.3,0,5.0
153,KNN_proba,Spam,MAR2,0.9077090119435396,0.897842056932966,0.8790896159317212,0.9603068811279956,0.3,0,5.0
154,EM,Spam,MAR2,0.9185667752442996,0.9116161616161615,0.8948106591865358,0.9640984626321871,0.3,0,
155,Oracle,Spam,MAR2,0.9282608695652174,0.9220440078935264,0.907563025210084,0.9718385091324541,0.3,1,
156,Naive,Spam,MAR2,0.9271739130434783,0.919227364224916,0.9052333804809052,0.970963099247741,0.3,1,
157,KNN_hard,Spam,MAR2,0.9271739130434783,0.9201868530251098,0.9057665260196905,0.9704141133878363,0.3,1,5.0
158,KNN_proba,Spam,MAR2,0.9228260869565217,0.9137177223516378,0.89900426742532,0.9689847718246609,0.3,1,5.0
159,EM,Spam,MAR2,0.9217391304347826,0.9123403118833182,0.8974358974358975,0.9704833548476441,0.3,1,
160,Oracle,Spam,MAR2,0.9228260869565217,0.919474655152801,0.9023383768913342,0.9668679614819652,0.3,2,
161,Naive,Spam,MAR2,0.9304347826086956,0.9281570396308441,0.9123287671232877,0.9664673501787913,0.3,2,
162,KNN_hard,Spam,MAR2,0.9206521739130434,0.9143211122156774,0.8979020979020979,0.9646819096794614,0.3,2,5.0
163,KNN_proba,Spam,MAR2,0.9239130434782609,0.917973599220539,0.9022346368715084,0.9639054161659025,0.3,2,5.0
164,EM,Spam,MAR2,0.9293478260869565,0.9262998847624275,0.9105914718019257,0.9656413984796554,0.3,2,
165,Oracle,Spam,MAR2,0.9163043478260869,0.9057753618883542,0.8895265423242468,0.9704647616784491,0.3,3,
166,Naive,Spam,MAR2,0.9228260869565217,0.9174587615596348,0.900976290097629,0.9702964415136934,0.3,3,
167,KNN_hard,Spam,MAR2,0.9141304347826087,0.9059238796807858,0.8882602545968883,0.969885542287966,0.3,3,5.0
168,KNN_proba,Spam,MAR2,0.9141304347826087,0.9064090378027287,0.8885754583921015,0.9694399889106715,0.3,3,5.0
169,EM,Spam,MAR2,0.9217391304347826,0.9165627042119646,0.8997214484679665,0.9697370244955346,0.3,3,
170,Oracle,Spam,MAR2,0.9184782608695652,0.9061120022178657,0.8911465892597968,0.9710291292896889,0.3,4,
171,Naive,Spam,MAR2,0.9163043478260869,0.9033495712786392,0.8879184861717613,0.9700291094873166,0.3,4,
172,KNN_hard,Spam,MAR2,0.9173913043478261,0.9042456286263094,0.8892128279883382,0.969766728054021,0.3,4,5.0
173,KNN_proba,Spam,MAR2,0.9141304347826087,0.9005871403394127,0.8846715328467153,0.9684251173290561,0.3,4,5.0
174,EM,Spam,MAR2,0.9130434782608695,0.8996910829917424,0.8833819241982507,0.9693607794213747,0.3,4,
175,Oracle,Spam,MNAR,0.9142236699239956,0.9075505791048313,0.8895104895104895,0.9660534968452857,0.3,0,
176,Naive,Spam,MNAR,0.9022801302931596,0.8919177108326668,0.8717948717948718,0.9646119059608795,0.3,0,
177,KNN_hard,Spam,MNAR,0.9033659066232356,0.8923324150596879,0.8726752503576538,0.9619607610809957,0.3,0,5.0
178,KNN_proba,Spam,MNAR,0.9011943539630836,0.8890962410023994,0.8690647482014389,0.9629185303672106,0.3,0,5.0
179,EM,Spam,MNAR,0.9044516829533116,0.8946725317693061,0.875,0.963328297639148,0.3,0,
180,Oracle,Spam,MNAR,0.9282608695652174,0.9220440078935264,0.907563025210084,0.9718385091324541,0.3,1,
181,Naive,Spam,MNAR,0.9271739130434783,0.9206665974252068,0.906030855539972,0.9704833548476439,0.3,1,
182,KNN_hard,Spam,MNAR,0.9152173913043479,0.9064745710738855,0.8895184135977338,0.9656760192095593,0.3,1,5.0
183,KNN_proba,Spam,MNAR,0.9152173913043479,0.9055150822736917,0.8888888888888888,0.9660519014199446,0.3,1,5.0
184,EM,Spam,MNAR,0.9271739130434783,0.919707108625013,0.9055007052186178,0.9699046940763931,0.3,1,
185,Oracle,Spam,MNAR,0.9228260869565217,0.919474655152801,0.9023383768913342,0.9668679614819652,0.3,2,
186,Naive,Spam,MNAR,0.9358695652173913,0.9307263923715694,0.9177126917712691,0.9696079449629311,0.3,2,
187,KNN_hard,Spam,MNAR,0.9271739130434783,0.9201868530251098,0.9057665260196905,0.9637174750607099,0.3,2,5.0
188,KNN_proba,Spam,MNAR,0.9271739130434783,0.919227364224916,0.9052333804809052,0.9635641546854212,0.3,2,5.0
189,EM,Spam,MNAR,0.933695652173913,0.9270120826347366,0.9142053445850914,0.9689649885504301,0.3,2,
190,Oracle,Spam,MNAR,0.9163043478260869,0.9057753618883542,0.8895265423242468,0.9704647616784491,0.3,3,
191,Naive,Spam,MNAR,0.9130434782608695,0.9030871898453434,0.8857142857142857,0.9692073110358621,0.3,3,
192,KNN_hard,Spam,MNAR,0.907608695652174,0.8966662706192201,0.8780487804878049,0.9668310263569576,0.3,3,5.0
193,KNN_proba,Spam,MNAR,0.9032608695652173,0.8901710924968811,0.8708272859216255,0.9672320243965227,0.3,3,5.0
194,EM,Spam,MNAR,0.9130434782608695,0.9035723479672865,0.886039886039886,0.9689746331610527,0.3,3,
195,Oracle,Spam,MNAR,0.9184782608695652,0.9061120022178657,0.8911465892597968,0.9710291292896889,0.3,4,
196,Naive,Spam,MNAR,0.908695652173913,0.8941662211132894,0.8768328445747801,0.9640042377076774,0.3,4,
197,KNN_hard,Spam,MNAR,0.8967391304347826,0.8818837996792016,0.8609077598828697,0.962316085467039,0.3,4,5.0
198,KNN_proba,Spam,MNAR,0.8891304347826087,0.8722152913919088,0.849112426035503,0.9606229826333194,0.3,4,5.0
199,EM,Spam,MNAR,0.9065217391304348,0.8914037901740628,0.8735294117647059,0.9633755123863839,0.3,4,
200,Oracle,Spam,MCAR,0.9142236699239956,0.9075505791048313,0.8895104895104895,0.9660534968452857,0.5,0,
201,Naive,Spam,MCAR,0.9120521172638436,0.9067211706507894,0.8876560332871013,0.960336502858497,0.5,0,
202,KNN_hard,Spam,MCAR,0.9077090119435396,0.8988047631742646,0.8797736916548797,0.9535630004838216,0.5,0,5.0
203,KNN_proba,Spam,MCAR,0.9077090119435396,0.8997674694155633,0.8804500703234881,0.954599761051374,0.5,0,5.0
204,EM,Spam,MCAR,0.9044516829533116,0.8970792973725525,0.876750700280112,0.9586776859504131,0.5,0,
205,Oracle,Spam,MCAR,0.9282608695652174,0.9220440078935264,0.907563025210084,0.9718385091324541,0.5,1,
206,Naive,Spam,MCAR,0.925,0.9198307540889555,0.9040333796940194,0.9659579308673483,0.5,1,
207,KNN_hard,Spam,MCAR,0.9130434782608695,0.9027602613370526,0.8857142857142857,0.9644989143928266,0.5,1,5.0
208,KNN_proba,Spam,MCAR,0.9260869565217391,0.9197689313569842,0.9047619047619048,0.9642664609206147,0.5,1,5.0
209,EM,Spam,MCAR,0.9260869565217391,0.9202486757570811,0.9050279329608939,0.9646077224010959,0.5,1,
210,Oracle,Spam,MCAR,0.9228260869565217,0.919474655152801,0.9023383768913342,0.9668679614819652,0.5,2,
211,Naive,Spam,MCAR,0.9282608695652174,0.924922474294108,0.9090909090909091,0.9671300898655231,0.5,2,
212,KNN_hard,Spam,MCAR,0.9163043478260869,0.9088114703423991,0.8917018284106891,0.9611703785034942,0.5,2,5.0
213,KNN_proba,Spam,MCAR,0.9152173913043479,0.9079138042741765,0.8904494382022472,0.9616352854479181,0.5,2,5.0
214,EM,Spam,MCAR,0.9228260869565217,0.9170759331523164,0.900976290097629,0.9655078613785975,0.5,2,
215,Oracle,Spam,MCAR,0.9163043478260869,0.9057753618883542,0.8895265423242468,0.9704647616784491,0.5,3,
216,Naive,Spam,MCAR,0.9260869565217391,0.9201469336026455,0.9047619047619048,0.9698261351709935,0.5,3,
217,KNN_hard,Spam,MCAR,0.9043478260869565,0.8925226242103804,0.8731988472622478,0.9634002653517891,0.5,3,5.0
218,KNN_proba,Spam,MCAR,0.9130434782608695,0.9040575060892295,0.8863636363636364,0.9649250480207529,0.5,3,5.0
219,EM,Spam,MCAR,0.9239130434782609,0.916899344541476,0.9014084507042254,0.968034020475653,0.5,3,
220,Oracle,Spam,MCAR,0.9184782608695652,0.9061120022178657,0.8911465892597968,0.9710291292896889,0.5,4,
221,Naive,Spam,MCAR,0.9206521739130434,0.9088744331570922,0.894356005788712,0.9639992871145963,0.5,4,
222,KNN_hard,Spam,MCAR,0.9141304347826087,0.9030129309491277,0.8863309352517985,0.9599100972296482,0.5,4,5.0
223,KNN_proba,Spam,MCAR,0.9108695652173913,0.8988692845402879,0.8815028901734104,0.9593704825838136,0.5,4,5.0
224,EM,Spam,MCAR,0.9097826086956522,0.8965177528267887,0.8791848617176128,0.9630636250222777,0.5,4,
225,Oracle,Spam,MAR1,0.9142236699239956,0.9075505791048313,0.8895104895104895,0.9660534968452857,0.5,0,
226,Naive,Spam,MAR1,0.9001085776330076,0.8910883023786249,0.8700564971751412,0.9605636027923418,0.5,0,
227,KNN_hard,Spam,MAR1,0.8838219326818675,0.8723525578364288,0.8473609129814551,0.9605833506126761,0.5,0,5.0
228,KNN_proba,Spam,MAR1,0.8935939196525515,0.8799357208448118,0.8579710144927536,0.9590923901774342,0.5,0,5.0
229,EM,Spam,MAR1,0.8903365906623235,0.8786916081637489,0.8555078683834049,0.9574335732693504,0.5,0,
