,method,dataset,missing_schema,accuracy,balanced_accuracy,f1_score,roc_auc,missing_rate,fold,n_neighbors
221,Naive,Electricity,MCAR,0.7598764069741779,0.7397525334455184,0.681964337912891,0.8245080962341689,0.5,4,
222,KNN_hard,Electricity,MCAR,0.7568969322445376,0.7337203399144806,0.6695665216739163,0.8209066296881609,0.5,4,5.0
223,KNN_proba,Electricity,MCAR,0.7565658794967999,0.7331599550495823,0.6684700931770363,0.8204526394413747,0.5,4,5.0
224,EM,Electricity,MCAR,0.7598764069741779,0.739479780411876,0.6812188690301787,0.8241995543339047,0.5,4,
225,Oracle,Electricity,MAR1,0.7511861414542645,0.7297429601959804,0.6672568983325955,0.8159517065557333,0.5,0,
226,Naive,Electricity,MAR1,0.7480966567361801,0.7273308792604095,0.6652983433514148,0.8172148049664827,0.5,0,
227,KNN_hard,Electricity,MAR1,0.7468829305969326,0.7222230472230472,0.6521079769487412,0.806720229706807,0.5,0,5.0
228,KNN_proba,Electricity,MAR1,0.7466622531170694,0.7214863270232398,0.6502132845825715,0.8076923575245722,0.5,0,5.0
229,EM,Electricity,MAR1,0.7478759792563169,0.7257085898864423,0.6609289212049265,0.8158889179023407,0.5,0,
230,Oracle,Electricity,MAR1,0.760785611828313,0.7404344476492127,0.6824838898652607,0.8238037266560757,0.5,1,
231,Naive,Electricity,MAR1,0.7569237559307073,0.7389180020052504,0.6839764739635633,0.8242286962085621,0.5,1,
232,KNN_hard,Electricity,MAR1,0.7590201919894075,0.7361074622819589,0.6730538922155689,0.8166776629863879,0.5,1,5.0
233,KNN_proba,Electricity,MAR1,0.7586891757696127,0.7354792269221799,0.6717694732102657,0.8180837301642672,0.5,1,5.0
234,EM,Electricity,MAR1,0.7560410460112545,0.7369588714387372,0.6799826313504125,0.8234892850664661,0.5,1,
235,Oracle,Electricity,MAR1,0.7485102626351798,0.7287520676419548,0.6687018461985754,0.8099925705702368,0.5,2,
236,Naive,Electricity,MAR1,0.7416685058485986,0.722773582333459,0.6626315030984292,0.8079294769915718,0.5,2,
237,KNN_hard,Electricity,MAR1,0.7460825424851026,0.7227219426874698,0.6550742017688502,0.8037534944613238,0.5,2,5.0
238,KNN_proba,Electricity,MAR1,0.7461928934010152,0.7224427845432969,0.6540312876052948,0.804609087630635,0.5,2,5.0
239,EM,Electricity,MAR1,0.7437651732509379,0.7239474621431798,0.6625980819529207,0.8072028334015797,0.5,2,
240,Oracle,Electricity,MAR1,0.7580004414036636,0.7390431612236104,0.6827715897584261,0.8202844616753825,0.5,3,
241,Naive,Electricity,MAR1,0.7561244758331495,0.7379928477096496,0.6826536473291211,0.8199811036778044,0.5,3,
242,KNN_hard,Electricity,MAR1,0.7538071065989848,0.7309675878976807,0.6665670303392617,0.8108421823133714,0.5,3,5.0
243,KNN_proba,Electricity,MAR1,0.7529242992716839,0.7299278166473557,0.664970821487356,0.8113967602103569,0.5,3,5.0
244,EM,Electricity,MAR1,0.7571176340763628,0.7376283545520272,0.6802266453581287,0.8179213497287547,0.5,3,
245,Oracle,Electricity,MAR1,0.7594350033105275,0.7391644595619453,0.6810067310506293,0.8245460284451706,0.5,4,
246,Naive,Electricity,MAR1,0.7557934230854116,0.7382166278164729,0.6837215949692725,0.8248014353429015,0.5,4,
247,KNN_hard,Electricity,MAR1,0.7546899139262856,0.731802794372774,0.6675639300134589,0.8181079702254573,0.5,4,5.0
248,KNN_proba,Electricity,MAR1,0.755131317589936,0.7318112680598572,0.6668668368112896,0.8185705836949811,0.5,4,5.0
249,EM,Electricity,MAR1,0.7555727212535864,0.7374793671950177,0.6820726281039184,0.8247346925958169,0.5,4,
250,Oracle,Electricity,MAR2,0.7511861414542645,0.7297429601959804,0.6672568983325955,0.8159517065557333,0.5,0,
251,Naive,Electricity,MAR2,0.7504137702747434,0.7289015174921215,0.6660761736049602,0.8157804828945767,0.5,0,
252,KNN_hard,Electricity,MAR2,0.7482069954761117,0.7237822987822988,0.654556463820769,0.8098671870483951,0.5,0,5.0
253,KNN_proba,Electricity,MAR2,0.7479863179962485,0.7225346732897069,0.6510846318362359,0.8092015276579034,0.5,0,5.0
254,EM,Electricity,MAR2,0.7503034315348118,0.7281244331579901,0.6639940608760208,0.815391093579013,0.5,0,
255,Oracle,Electricity,MAR2,0.760785611828313,0.7404344476492127,0.6824838898652607,0.8238037266560757,0.5,1,
256,Naive,Electricity,MAR2,0.7591305307293391,0.7391665902571942,0.6814533780825915,0.8238919297644131,0.5,1,
257,KNN_hard,Electricity,MAR2,0.7554893523115966,0.7301101990699306,0.6611620795107034,0.8202622971079347,0.5,1,5.0
258,KNN_proba,Electricity,MAR2,0.7538342712126227,0.7274799275638202,0.6559753276792598,0.8187789899199296,0.5,1,5.0
259,EM,Electricity,MAR2,0.7590201919894075,0.7385598076873245,0.6799531066822978,0.8235538178491199,0.5,1,
260,Oracle,Electricity,MAR2,0.7485102626351798,0.7287520676419548,0.6687018461985754,0.8099925705702368,0.5,2,
261,Naive,Electricity,MAR2,0.7467446479805783,0.7272862194670001,0.6673430932019133,0.8092238576161376,0.5,2,
262,KNN_hard,Electricity,MAR2,0.7480688589715294,0.7247886749670585,0.6578750187322044,0.8074016161315076,0.5,2,5.0
263,KNN_proba,Electricity,MAR2,0.7457514897373648,0.7214455811092604,0.6517533252720678,0.8064509681312105,0.5,2,5.0
264,EM,Electricity,MAR2,0.7468549988964909,0.7270411554520326,0.6664728118639139,0.8087936933836204,0.5,2,
265,Oracle,Electricity,MAR2,0.7580004414036636,0.7390431612236104,0.6827715897584261,0.8202844616753825,0.5,3,
266,Naive,Electricity,MAR2,0.7565658794967999,0.7380354155259381,0.6821325648414985,0.8209145052326263,0.5,3,
267,KNN_hard,Electricity,MAR2,0.7552416685058486,0.7324185572750217,0.6684603886397609,0.8185926152813974,0.5,3,5.0
268,KNN_proba,Electricity,MAR2,0.7534760538512469,0.7293161908982133,0.6622316298760206,0.8179519048474724,0.5,3,5.0
269,EM,Electricity,MAR2,0.7564555285808873,0.737359938052363,0.6804690893296655,0.8206690673785227,0.5,3,
270,Oracle,Electricity,MAR2,0.7594350033105275,0.7391644595619453,0.6810067310506293,0.8245460284451706,0.5,4,
271,Naive,Electricity,MAR2,0.757890090487751,0.7389131898173198,0.6825810185185185,0.8245819170022288,0.5,4,
272,KNN_hard,Electricity,MAR2,0.7572279849922754,0.7342807247793788,0.6706586826347305,0.8203659087618173,0.5,4,5.0
273,KNN_proba,Electricity,MAR2,0.7561244758331495,0.7318899985819035,0.6654556463820769,0.8191471931783829,0.5,4,5.0
274,EM,Electricity,MAR2,0.758441845067314,0.7390175407814883,0.6820624546114742,0.8241825072693021,0.5,4,
275,Oracle,Electricity,MNAR,0.7511861414542645,0.7297429601959804,0.6672568983325955,0.8159517065557333,0.5,0,
276,Naive,Electricity,MNAR,0.7464415756372063,0.7204090032949093,0.6472213693583052,0.8160114056087211,0.5,0,
277,KNN_hard,Electricity,MNAR,0.7453381882378903,0.7159420141802693,0.6346945235834125,0.8113053960369396,0.5,0,5.0
278,KNN_proba,Electricity,MNAR,0.7408142999006951,0.7097971228843711,0.622892920211912,0.8098663398998969,0.5,0,5.0
279,EM,Electricity,MNAR,0.7468829305969326,0.72048596922758,0.6466420209488601,0.815832457946552,0.5,0,
280,Oracle,Electricity,MNAR,0.760785611828313,0.7404344476492127,0.6824838898652607,0.8238037266560757,0.5,1,
281,Naive,Electricity,MNAR,0.7550479973518702,0.7294882674916232,0.6600306278713629,0.8232197921795237,0.5,1,
282,KNN_hard,Electricity,MNAR,0.7511861414542645,0.7215003548057239,0.6416653424439854,0.8184997797413904,0.5,1,5.0
283,KNN_proba,Electricity,MNAR,0.7494207216153591,0.7186720249639713,0.635648965185304,0.8177560830245395,0.5,1,5.0
284,EM,Electricity,MNAR,0.7550479973518702,0.7292157846688048,0.6591955787534541,0.823051807615566,0.5,1,
285,Oracle,Electricity,MNAR,0.7485102626351798,0.7287520676419548,0.6687018461985754,0.8099925705702368,0.5,2,
286,Naive,Electricity,MNAR,0.7456411388214522,0.7218270216410492,0.653122648607976,0.8096475918155148,0.5,2,
287,KNN_hard,Electricity,MNAR,0.745420436989627,0.7173053126778073,0.6391365556076959,0.8087527206143124,0.5,2,5.0
288,KNN_proba,Electricity,MNAR,0.7440962259986758,0.7150296790890088,0.6341694273544723,0.8080907761174614,0.5,2,5.0
289,EM,Electricity,MNAR,0.745420436989627,0.7210215727611833,0.6510361518680986,0.809338053010888,0.5,2,
290,Oracle,Electricity,MNAR,0.7580004414036636,0.7390431612236104,0.6827715897584261,0.8202844616753825,0.5,3,
291,Naive,Electricity,MNAR,0.754579563010373,0.7310932227699934,0.6656644618159951,0.8203797158872412,0.5,3,
292,KNN_hard,Electricity,MNAR,0.7500551754579563,0.7221845115455232,0.646149039212623,0.8177964874573231,0.5,3,5.0
293,KNN_proba,Electricity,MNAR,0.7474067534760539,0.7182810328228268,0.6384457431685358,0.8161691906208246,0.5,3,5.0
294,EM,Electricity,MNAR,0.7548002648421982,0.7307735653860848,0.6643504531722054,0.8202257440084179,0.5,3,
295,Oracle,Electricity,MNAR,0.7594350033105275,0.7391644595619453,0.6810067310506293,0.8245460284451706,0.5,4,
296,Naive,Electricity,MNAR,0.7531450011035091,0.727801170415567,0.6582123758594347,0.8245024138793013,0.5,4,
297,KNN_hard,Electricity,MNAR,0.7527035974398587,0.7227126714768963,0.642754662840746,0.8203581827530062,0.5,4,5.0
298,KNN_proba,Electricity,MNAR,0.7508276318693445,0.7200599338902871,0.6375601926163724,0.8196254082011833,0.5,4,5.0
299,EM,Electricity,MNAR,0.7532553520194217,0.7277947653050365,0.6579993881921077,0.8241847503041181,0.5,4,
300,Oracle,Electricity,MCAR,0.7511861414542645,0.7297429601959804,0.6672568983325955,0.8159517065557333,0.8,0,
301,Naive,Electricity,MCAR,0.7523998675935121,0.7313085155367034,0.6698057680988817,0.8161878616576603,0.8,0,
302,KNN_hard,Electricity,MCAR,0.7393798962815845,0.7140003747386298,0.6400487656202377,0.800091840863653,0.8,0,5.0
303,KNN_proba,Electricity,MCAR,0.7348560079443893,0.7087751129697439,0.6318369848322354,0.794876994038068,0.8,0,5.0
304,EM,Electricity,MCAR,0.7508551252344698,0.7289784834247921,0.6655805687203792,0.8153759445705755,0.8,0,
305,Oracle,Electricity,MCAR,0.760785611828313,0.7404344476492127,0.6824838898652607,0.8238037266560757,0.8,1,
306,Naive,Electricity,MCAR,0.7592408694692706,0.7389899847114612,0.6808074897600936,0.8239016470560094,0.8,1,
307,KNN_hard,Electricity,MCAR,0.7482069954761117,0.7230329710195482,0.6522401706796709,0.8094206401253381,0.8,1,5.0
308,KNN_proba,Electricity,MCAR,0.7447864945382324,0.7187324216686632,0.6449731389102072,0.8055155347101656,0.8,1,5.0
309,EM,Electricity,MCAR,0.7589098532494759,0.7377827233531931,0.6779661016949152,0.8220670224025928,0.8,1,
310,Oracle,Electricity,MCAR,0.7485102626351798,0.7287520676419548,0.6687018461985754,0.8099925705702368,0.8,2,
311,Naive,Electricity,MCAR,0.7453100860737144,0.7281536508756186,0.6719727117680501,0.8099973058659597,0.8,2,
312,KNN_hard,Electricity,MCAR,0.7434341205032001,0.721648276688812,0.6564208659671937,0.8006734587422407,0.8,2,5.0
313,KNN_proba,Electricity,MCAR,0.7399028911939969,0.7179665094963863,0.6514860269111341,0.797286974622055,0.8,2,5.0
314,EM,Electricity,MCAR,0.7492827190465681,0.7311620091710217,0.6742185259535417,0.8087430007967759,0.8,2,
315,Oracle,Electricity,MCAR,0.7580004414036636,0.7390431612236104,0.6827715897584261,0.8202844616753825,0.8,3,
316,Naive,Electricity,MCAR,0.756786581328625,0.7375111933667977,0.6803944315545244,0.8211991214281852,0.8,3,
317,KNN_hard,Electricity,MCAR,0.7417788567645112,0.7194259525608105,0.6526128266033254,0.8033628076415711,0.8,3,5.0
318,KNN_proba,Electricity,MCAR,0.7392407856985213,0.7156183511151994,0.6454613653413354,0.8001248124262135,0.8,3,5.0
319,EM,Electricity,MCAR,0.7546899139262856,0.7331324654117801,0.6713968957871397,0.8171585185103956,0.8,3,
320,Oracle,Electricity,MCAR,0.7594350033105275,0.7391644595619453,0.6810067310506293,0.8245460284451706,0.8,4,
321,Naive,Electricity,MCAR,0.7608695652173914,0.7390470989958431,0.6785343420857439,0.8232560840450194,0.8,4,
322,KNN_hard,Electricity,MCAR,0.7508276318693445,0.7251399591418747,0.6541053921568627,0.8059130883823009,0.8,4,5.0
323,KNN_proba,Electricity,MCAR,0.7493930699624807,0.7224956952423487,0.6483975847654435,0.8035991238207556,0.8,4,5.0
324,EM,Electricity,MCAR,0.7600971088060031,0.7376258872137296,0.6757159904534606,0.8223896246181546,0.8,4,
325,Oracle,Electricity,MAR1,0.7511861414542645,0.7297429601959804,0.6672568983325955,0.8159517065557333,0.8,0,
326,Naive,Electricity,MAR1,0.7390488800617897,0.7183449508952864,0.6540880503144654,0.8051320754340889,0.8,0,
327,KNN_hard,Electricity,MAR1,0.5925190334326382,0.5923482806872069,0.5519835011524931,0.6424130875473157,0.8,0,5.0
328,KNN_proba,Electricity,MAR1,0.6256206554121152,0.6229507228668303,0.5785616693578437,0.673491677015167,0.8,0,5.0
329,EM,Electricity,MAR1,0.7466622531170694,0.7217588098460581,0.6510638297872341,0.8087854780807802,0.8,0,
330,Oracle,Electricity,MAR1,0.760785611828313,0.7404344476492127,0.6824838898652607,0.8238037266560757,0.8,1,
331,Naive,Electricity,MAR1,0.7503034315348118,0.7338465724371765,0.6799604016405034,0.8102285706312552,0.8,1,
332,KNN_hard,Electricity,MAR1,0.6651219243076244,0.6734534556682208,0.6488487793590189,0.7583693786713921,0.8,1,5.0
333,KNN_proba,Electricity,MAR1,0.6726249586229726,0.6809949210955922,0.6563983786913723,0.7652396533269017,0.8,1,5.0
334,EM,Electricity,MAR1,0.7541652874324175,0.7337962418499331,0.6740784084259801,0.8138876541561105,0.8,1,
335,Oracle,Electricity,MAR1,0.7485102626351798,0.7287520676419548,0.6687018461985754,0.8099925705702368,0.8,2,
336,Naive,Electricity,MAR1,0.7253365702935335,0.6848201372687462,0.5627964166520288,0.7929409451301347,0.8,2,
337,KNN_hard,Electricity,MAR1,0.587618627234606,0.5764163581039976,0.5083541639257992,0.6533368756668355,0.8,2,5.0
338,KNN_proba,Electricity,MAR1,0.5930258221143235,0.5813530035856158,0.5125561723499867,0.6484031959756965,0.8,2,5.0
339,EM,Electricity,MAR1,0.5754800264842198,0.5,0.0,0.6806667346223141,0.8,2,
340,Oracle,Electricity,MAR1,0.7580004414036636,0.7390431612236104,0.6827715897584261,0.8202844616753825,0.8,3,
341,Naive,Electricity,MAR1,0.755131317589936,0.7351183985927698,0.6762946754194019,0.8036762842184307,0.8,3,
342,KNN_hard,Electricity,MAR1,0.616751269035533,0.593136238694793,0.49173130396604714,0.6476480409209302,0.8,3,5.0
343,KNN_proba,Electricity,MAR1,0.6341867137497241,0.6069210833060639,0.4973464746019712,0.6594146028046408,0.8,3,5.0
344,EM,Electricity,MAR1,0.75402780843081,0.7301024244464875,0.6636487098234495,0.8062366336932241,0.8,3,
345,Oracle,Electricity,MAR1,0.7594350033105275,0.7391644595619453,0.6810067310506293,0.8245460284451706,0.8,4,
346,Naive,Electricity,MAR1,0.7297506069300376,0.6889961696442123,0.5683060109289617,0.8052926151069393,0.8,4,
347,KNN_hard,Electricity,MAR1,0.6305451335246083,0.6235317281013134,0.5701078582434514,0.6824075539431181,0.8,4,5.0
348,KNN_proba,Electricity,MAR1,0.6325314500110351,0.621029847067394,0.5572985908003191,0.6871501769131404,0.8,4,5.0
349,EM,Electricity,MAR1,0.5754800264842198,0.5,0.0,0.6587829891230257,0.8,4,
350,Oracle,Electricity,MAR2,0.7511861414542645,0.7297429601959804,0.6672568983325955,0.8159517065557333,0.8,0,
351,Naive,Electricity,MAR2,0.7465519143771379,0.7272828907896023,0.6676313124005209,0.81484009822936,0.8,0,
352,KNN_hard,Electricity,MAR2,0.7282356835484939,0.6967894317726533,0.6040829448641698,0.789110005720744,0.8,0,5.0
353,KNN_proba,Electricity,MAR2,0.7237117952112987,0.6918025924737334,0.5961290322580645,0.78369637799168,0.8,0,5.0
354,EM,Electricity,MAR2,0.7441244620986428,0.7232321505811439,0.6599208095028597,0.8132175098618052,0.8,0,
355,Oracle,Electricity,MAR2,0.760785611828313,0.7404344476492127,0.6824838898652607,0.8238037266560757,0.8,1,
356,Naive,Electricity,MAR2,0.7560410460112545,0.7380828630828631,0.683010752688172,0.8216722013701879,0.8,1,
357,KNN_hard,Electricity,MAR2,0.7391592188017213,0.7056681958527595,0.6115675320407492,0.8022521193662133,0.8,1,5.0
358,KNN_proba,Electricity,MAR2,0.7317665232263048,0.697950124879655,0.5999670890241896,0.794747280653321,0.8,1,5.0
359,EM,Electricity,MAR2,0.7565927397109125,0.7377448009998345,0.681305980930367,0.8205994622102006,0.8,1,
360,Oracle,Electricity,MAR2,0.7485102626351798,0.7287520676419548,0.6687018461985754,0.8099925705702368,0.8,2,
361,Naive,Electricity,MAR2,0.7422202604281616,0.7260486873137191,0.6708932093547478,0.8086935543403846,0.8,2,
362,KNN_hard,Electricity,MAR2,0.7301920105936879,0.6973236108573851,0.6014669926650367,0.7964379111763198,0.8,2,5.0
363,KNN_proba,Electricity,MAR2,0.7207018318252042,0.6874416468261929,0.5867755102040816,0.7859281466226998,0.8,2,5.0
364,EM,Electricity,MAR2,0.7429927168395498,0.7254242513435156,0.6679971489665003,0.8069146283503152,0.8,2,
365,Oracle,Electricity,MAR2,0.7580004414036636,0.7390431612236104,0.6827715897584261,0.8202844616753825,0.8,3,
366,Naive,Electricity,MAR2,0.7544692120944604,0.7384639597888656,0.6862219715131858,0.8198416367574589,0.8,3,
367,KNN_hard,Electricity,MAR2,0.7380269256234827,0.7119043589892486,0.6358895705521472,0.802131182146639,0.8,3,5.0
368,KNN_proba,Electricity,MAR2,0.7288677996027367,0.7004348496830217,0.6159137095513522,0.7925492364834099,0.8,3,5.0
369,EM,Electricity,MAR2,0.7538071065989848,0.7362180837952946,0.6812401771681669,0.8181861275274953,0.8,3,
370,Oracle,Electricity,MAR2,0.7594350033105275,0.7391644595619453,0.6810067310506293,0.8245460284451706,0.8,4,
371,Naive,Electricity,MAR2,0.7550209666740234,0.7359771569334325,0.6788194444444444,0.8238325938379847,0.8,4,
372,KNN_hard,Electricity,MAR2,0.7363716618847936,0.703681468121117,0.6107218510672967,0.8014183955272889,0.8,4,5.0
373,KNN_proba,Electricity,MAR2,0.7274332376958729,0.6925400898858819,0.5897009966777409,0.7925331364779519,0.8,4,5.0
374,EM,Electricity,MAR2,0.7541381593467226,0.7337099970317172,0.6738875878220141,0.8225196209470541,0.8,4,
375,Oracle,Electricity,MNAR,0.7511861414542645,0.7297429601959804,0.6672568983325955,0.8159517065557333,0.8,0,
376,Naive,Electricity,MNAR,0.7398212512413108,0.7083892617449665,0.6200451176281019,0.8148583368382026,0.8,0,
377,KNN_hard,Electricity,MNAR,0.6754937658611939,0.621566008814331,0.40860647496480995,0.7864622181736276,0.8,0,5.0
378,KNN_proba,Electricity,MNAR,0.6740593622420832,0.6203877249179263,0.40801603206412823,0.7820695040493699,0.8,0,5.0
379,EM,Electricity,MNAR,0.7397109125013792,0.7068628496480845,0.6147313408459906,0.813169521390998,0.8,0,
380,Oracle,Electricity,MNAR,0.760785611828313,0.7404344476492127,0.6824838898652607,0.8238037266560757,0.8,1,
381,Naive,Electricity,MNAR,0.7519585126337858,0.724419479033573,0.6497351199750702,0.8228442562335179,0.8,1,
382,KNN_hard,Electricity,MNAR,0.6918238993710691,0.6418185886306692,0.4609148812970469,0.8061335544557022,0.8,1,5.0
383,KNN_proba,Electricity,MNAR,0.6875206885137372,0.6375684695315568,0.45433526011560693,0.7976723847529217,0.8,1,5.0
384,EM,Electricity,MNAR,0.7495310603552907,0.7209477648236038,0.6430817610062893,0.8207537927336584,0.8,1,
385,Oracle,Electricity,MNAR,0.7485102626351798,0.7287520676419548,0.6687018461985754,0.8099925705702368,0.8,2,
386,Naive,Electricity,MNAR,0.7399028911939969,0.7102612362959919,0.626525114878783,0.808384912749684,0.8,2,
387,KNN_hard,Electricity,MNAR,0.6725888324873096,0.6186025095571974,0.4036180904522613,0.7953684820212037,0.8,2,5.0
388,KNN_proba,Electricity,MNAR,0.6693886559258442,0.6153447507128489,0.3979099678456592,0.7861620203861959,0.8,2,5.0
389,EM,Electricity,MNAR,0.7385786802030457,0.7074741907691142,0.619559980729083,0.8070659584325772,0.8,2,
390,Oracle,Electricity,MNAR,0.7580004414036636,0.7390431612236104,0.6827715897584261,0.8202844616753825,0.8,3,
391,Naive,Electricity,MNAR,0.7488413153829176,0.7203797906550684,0.6425879396984925,0.8177501812496746,0.8,3,
392,KNN_hard,Electricity,MNAR,0.6806444493489296,0.6284313635084653,0.42896606156274664,0.7960390995860105,0.8,3,5.0
393,KNN_proba,Electricity,MNAR,0.6758993599646878,0.6239676993017432,0.4230995875073659,0.7850749460238594,0.8,3,5.0
394,EM,Electricity,MNAR,0.7469653498124035,0.717113358742764,0.6353951343615837,0.8170441735799907,0.8,3,
395,Oracle,Electricity,MNAR,0.7594350033105275,0.7391644595619453,0.6810067310506293,0.8245460284451706,0.8,4,
396,Naive,Electricity,MNAR,0.7488413153829176,0.7193569667789098,0.6391883322764743,0.823608689118116,0.8,4,
397,KNN_hard,Electricity,MNAR,0.6881483116309866,0.6375762662990748,0.45168800931315484,0.7946821133674656,0.8,4,5.0
398,KNN_proba,Electricity,MNAR,0.678327080114765,0.6261110935268258,0.42516268980477223,0.7847494069042107,0.8,4,5.0
399,EM,Electricity,MNAR,0.7476274553078791,0.7168021750459386,0.6329642112020543,0.8224509840816803,0.8,4,
